BidId,TrafficType,PublisherId,AppSiteId,AppSiteCategory,Position,BidFloor,Timestamp,Age,Gender,OS,OSVersion,Model,Manufacturer,Carrier,DeviceType,DeviceId,DeviceIP,Country,Latitude,Longitude,Zipcode,GeoType,CampaignId,CreativeId,CreativeType,CreativeCategory,ExchangeBid,Outcome
069c5f50f8a7e8572096b2ab3fbdbdb486168c08,app,1ab335267bb1f1691652228eddff9ccf32ecd096,4bfcd1f8a046cfae4be420532926b745b12e3ec8,Arts & Entertainment#Humor,Above the Fold,0.0,1445991372,0,0,Android,4.2,Samsung GT-S7270,Samsung,Telkomsel,Phone,0,aba066077b462e6686a79c0d78278ade43b761cd,IDN,-5.0,120.0,0,User,68559,838544,1,Cell Phones,0.82,w
f105c06056924088119ddbdf002d6eca93fb09f5,app,ab400f5f1df15f21e106b946f2b2bb90cfc5e7cd,f09c477ae7626631b8d3faec6dc10a4227d915ca,Arts & Entertainment,Unknown,0.0,1445991436,0,0,Android,4.3,Oppo Find 7,Oppo,Telkomsel,Phone,0,609641b71cc722472fc6f6eac0457dcd1bf36332,IDN,-7.2,112.8,0,IP,66591,866166,2,Advertising#Comparison,0.0,0
21b754ffa7b93510ae04fc43016ba37410502521,app,6d127e7f689a70d18fd198660a7eab37c1b5745a,8b86cd0b4315b3d95cb312a9535cf61c3d50ac15,Technology & Computing#Arts & Entertainment,Footer,0.0,1445991897,47,M,Android,4.4,LG LG/X145,LG,3,Phone,0,226d820a714b8d9c373257a431e82656c8d4aefc,IDN,3.6,98.7,0,User,71007,872474,2,Comparison#Couponing,0.01,0
ec98fa740d4ada878082107f2d267ae2e2315646,site,b5cec46354cb42ef053ffccaaf44f872b195025c,1f87116acbd567db5b6a794662035a3f8b92f8fb,Arts & Entertainment,Unknown,0.0,1445991412,0,0,Android,4.4,Asus K012,Asus,Telkomsel,Tablet,0,f3448d9cdf637a701c9bfe646077754b12b5703a,IDN,-6.2,106.8,0,User,69891,868692,2,Advertising#Cell Phones,0.11,0
cf1619511fd82bd5f3e18bf4a7ff61a698ba8a95,app,a99af6e7b85b7be245e9e415f9858d5586c720a3,96b189df46ab499f72ce5e345158553745928e9b,Arts & Entertainment,Unknown,0.0,1445992415,0,0,Android,4.1,0,Smartfren,0,Phone,0,e1acc60e3fe2d74e0e60153cbb0e6b7d764c1c89,IDN,-7.2,112.8,0,User,69891,868692,2,Advertising#Cell Phones,0.02,0
acf3d3a4606da4cdf6c6cfc29448cc04b59c46b3,app,f4da8ebbd4130976b5bf24f4ffe02bd85cf13661,2bb6a022887323a92a89e2cf3c79e46e5b20fb5e,Hobbies & Interests#News,Above the Fold,0.0,1445992822,0,0,Android,4.4,0,0,0,Phone,0,0756d30efc2b971507fef8d73a3b984bf02a37c7,IDN,0.0,0.0,0,User,70747,871736,1,Comparison,0.08,w
4802153358e9a1652e15cd5a9a8ac9fe64d14982,app,1ab335267bb1f1691652228eddff9ccf32ecd096,7e5de3f094fe50b6f2f074d6e1bf5e31f67f57a3,Arts & Entertainment,Above the Fold,0.0,1445992903,0,0,Android,4.2,Samsung GT-I9060,Samsung,Telkomsel,Phone,0,533bff242ee08cad308dcc0a03a11874d5867eb9,IDN,-5.0,120.0,0,User,69891,868692,2,Advertising#Cell Phones,0.02,0
ebd225ad85a4466123c93eecf23ed0d6ad81e616,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9937c72538e99b0a09dafc6a5d6eb5dbfbb21c8b,Hobbies & Interests#Style & Fashion,Footer,0.0,1445992314,0,0,Android,4.4.2,Samsung GT-N7100,Samsung,Excelcomindo,Phone,5fd7002ffcd6d8e42499807cc47ac426827e0d34,99244ea27fe678a6b9e4c46447059364e872222a,IDN,-6.3,107.3,0,0,68331,867176,2,Computer Peripherals#Advertising,0.21,0
9e5ac2a5f2201c3acd57048ac5869abd5cbb63d2,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9937c72538e99b0a09dafc6a5d6eb5dbfbb21c8b,Hobbies & Interests#Style & Fashion,Footer,0.0,1445991415,0,0,Android,4.2,Sony C2005,Sony,3,Phone,0,63290a28052e39a22aa3c4a81d19715496f01b40,IDN,-7.7,110.6,0,User,70747,871724,2,Comparison,0.01,0
617b1adbd62e3a9e04d89c60674b19968e350e27,app,abacb55691278d33d73e40141159bc0fe4d1f7a1,2a6ebd61bda594b9a63ac36e56fbf739aaafffa3,Technology & Computing,Unknown,0.0,1445992545,0,0,Android,5.0,Samsung SM-G900A,Samsung,0,Phone,0,6052ae6b04b50f399180d90800082172cf226c03,IDN,-6.2,106.8,0,IP,66591,866168,2,Advertising#Comparison,0.11,0
